file_id	id	entity	start_offset	end_offset	note	CUI	CODE	sentence	STR	type	part	SAB
S1130-14732009000400002	T40	tumoral	1947	1954	C0027651, C0577559	C0027651	C00	En nuestra experiencia la técnica endoscópica presenta un porcentaje de exéresis completa superior al de la técnica clásica (60% frente a 34,8%) que también se hace evidente en el caso de la resección subtotal (32% frente 26%) existiendo una diferencia estadísticamente significativa (p=0,033). En contraposición no encontramos diferencias en cuanto a complicaciones. También hemos evidenciado que existe una diferencia estadísticamente significativa en cuanto a la estancia postoperatoria (p=0,001), reduciéndose ésta a la mitad (3 días) con la técnica endoscópica. Si bien no hemos encontrado diferencias significativas en cuanto al grado de invasividad tumoral y al grado de resección, un mayor grado de invasividad aumenta en 3,59 veces el riesgo de poco éxito de la cirugía.	Neoplasia maligna de labio	abstracts	train	ICD10_WIKI
S1130-14732009000400003	T28	déficit neurológico	1487	1506	C0521654	C0521654	R09.89	En el período entre Marzo 2001 y Mayo 2006, se trataron 122 pacientes con HSC (69% varones) con una mediana de edad de 78 años (rango 25-97). El 73% de los pacientes presentaban algún déficit neurológico (EPM 2-3-4). No se trataron pacientes asintomáticos (EPM 0). La asignación inicial de tratamientos fue: 101 dexametasona, 15 drenaje subdural, 4 craneotomía y 2 no recibieron tratamiento. Precisaron drenaje 22 pacientes inicialmente asignados a dexametasona (21.8%). Se obtuvo resultado favorable (EPM 0-12) en el 96% y 93.9% de los tratados con dexametasona y drenaje, respectivamente. La mediana de estancia fue de 6 días para el grupo de dexametasona y para la serie al completo (rango 1-41), y de 8 días para el grupo intervenido (rango 5-48). La mortalidad global fue del 0.8% y la proporción de reingresos debido al HSD del 14.7% (todos mejoraron o estabilizaron su EPM). Ocurrieron complicaciones médicas en 34 pacientes (27.8%), fundamentalmente descompensaciones hiperglucémicas leves. El seguimiento mediano extrahospitalario de la serie fue de 25 semanas (rango 8-90), con dos únicas pérdidas.	Otros síntomas y signos especificados que afectan a los aparatos circulatorio y respiratorio	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-14732009000400003	T43	HSD	2129	2132	C0018946	C0018946	I62.0	En el período entre Marzo 2001 y Mayo 2006, se trataron 122 pacientes con HSC (69% varones) con una mediana de edad de 78 años (rango 25-97). El 73% de los pacientes presentaban algún déficit neurológico (EPM 2-3-4). No se trataron pacientes asintomáticos (EPM 0). La asignación inicial de tratamientos fue: 101 dexametasona, 15 drenaje subdural, 4 craneotomía y 2 no recibieron tratamiento. Precisaron drenaje 22 pacientes inicialmente asignados a dexametasona (21.8%). Se obtuvo resultado favorable (EPM 0-12) en el 96% y 93.9% de los tratados con dexametasona y drenaje, respectivamente. La mediana de estancia fue de 6 días para el grupo de dexametasona y para la serie al completo (rango 1-41), y de 8 días para el grupo intervenido (rango 5-48). La mortalidad global fue del 0.8% y la proporción de reingresos debido al HSD del 14.7% (todos mejoraron o estabilizaron su EPM). Ocurrieron complicaciones médicas en 34 pacientes (27.8%), fundamentalmente descompensaciones hiperglucémicas leves. El seguimiento mediano extrahospitalario de la serie fue de 25 semanas (rango 8-90), con dos únicas pérdidas.	Hemorragia subdural no traumática	abstracts	train	ICD10_WIKI
S1130-63432014000400005	T9	infección por VIH	329	346	C0019693	C0019693	B20	Objetivo: Determinar la relación entre satisfacción con el tratamiento antirretroviral (TAR), adherencia y calidad de vida (CV) en pacientes adultos diagnosticados de infección por VIH con TAR según la carga posológica.	Enfermedad por virus de la inmunodeficiencia humana [VIH]	abstracts	train	ICD10CM_WIKI
S1130-63432016000400006	T10	hepatitis B	311	322	C0019163	C0019163	B18.1	Métodos: Estudio retrospectivo en pacientes con hepatitis B que iniciaron tratamiento con tenofovir o entecavir entre enero 1998-2013. La variable principal de la efectividad fue definida como DNA viral < 20 Ul/ml (HBV-DNA) y la de la seguridad renal como variaciones en el filtrado glomerular (eGFR) tras 48 semanas de tratamiento.	Hepatitis vírica crónica tipo B, sin agente delta	abstracts	train	ICD10_WIKI
S1130-63432016000400006	T20	comorbilidades	758	772	C1275743	C1275743	Z78.9	Resultados: Se analizaron un total de 64 pacientes (1:1), con características semejantes excepto por el predominio de pacientes sin tratamiento previo p=0,036), comorbilidades (p=0,077) y fármacos nefrotóxicos (p=0,088) en el grupo-entecavir, y de pacientes con HBV-DNA < 20 Ul/ml (p=0,032) y HBeAg-positivo (p=0,050) en el grupo-tenofovir. Se realizaron análisis estadísticos univariantes y se ajustaron las variables confusoras mediante Propensity score (PS). Los resultados para la variable principal de efectividad (HBV-DNA < 20 Ul/ml) denotan una superioridad del tenofovir tras el ajuste por PS con una ORadj= 6,7 (IC95%: 1,2-35,3; p=0,028). Tres pacientes con tenofovir sufrieron seroconversión (p=0,148). Los resultados para la variable principal de seguridad (eGFR < 60ml/min/1.73m2) no mostraron diferencias entre ambas ramas tras el ajuste, obteniendo una ORad = 0,6 (IC95%: 0,1-2,8; p=0,521). El grupo-tenofovir registró dos casos de suspensión por toxicidad renal, con posterior recuperación, entre ellos un síndrome de Fanconi.	Otra estado de salud especificado	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-63432016000400006	T33	toxicidad renal	1558	1573	C0595916	C0595916	N14	Resultados: Se analizaron un total de 64 pacientes (1:1), con características semejantes excepto por el predominio de pacientes sin tratamiento previo p=0,036), comorbilidades (p=0,077) y fármacos nefrotóxicos (p=0,088) en el grupo-entecavir, y de pacientes con HBV-DNA < 20 Ul/ml (p=0,032) y HBeAg-positivo (p=0,050) en el grupo-tenofovir. Se realizaron análisis estadísticos univariantes y se ajustaron las variables confusoras mediante Propensity score (PS). Los resultados para la variable principal de efectividad (HBV-DNA < 20 Ul/ml) denotan una superioridad del tenofovir tras el ajuste por PS con una ORadj= 6,7 (IC95%: 1,2-35,3; p=0,028). Tres pacientes con tenofovir sufrieron seroconversión (p=0,148). Los resultados para la variable principal de seguridad (eGFR < 60ml/min/1.73m2) no mostraron diferencias entre ambas ramas tras el ajuste, obteniendo una ORad = 0,6 (IC95%: 0,1-2,8; p=0,521). El grupo-tenofovir registró dos casos de suspensión por toxicidad renal, con posterior recuperación, entre ellos un síndrome de Fanconi.	Afecciones túbulo-intersticiales y tubulares inducidas por fármacos y metales pesados	abstracts	train	ICD10_WIKI
S1130-63432016000400006	T34	síndrome de Fanconi	1618	1637	C0015624	C0015624	E72.09	Resultados: Se analizaron un total de 64 pacientes (1:1), con características semejantes excepto por el predominio de pacientes sin tratamiento previo p=0,036), comorbilidades (p=0,077) y fármacos nefrotóxicos (p=0,088) en el grupo-entecavir, y de pacientes con HBV-DNA < 20 Ul/ml (p=0,032) y HBeAg-positivo (p=0,050) en el grupo-tenofovir. Se realizaron análisis estadísticos univariantes y se ajustaron las variables confusoras mediante Propensity score (PS). Los resultados para la variable principal de efectividad (HBV-DNA < 20 Ul/ml) denotan una superioridad del tenofovir tras el ajuste por PS con una ORadj= 6,7 (IC95%: 1,2-35,3; p=0,028). Tres pacientes con tenofovir sufrieron seroconversión (p=0,148). Los resultados para la variable principal de seguridad (eGFR < 60ml/min/1.73m2) no mostraron diferencias entre ambas ramas tras el ajuste, obteniendo una ORad = 0,6 (IC95%: 0,1-2,8; p=0,521). El grupo-tenofovir registró dos casos de suspensión por toxicidad renal, con posterior recuperación, entre ellos un síndrome de Fanconi.	Otros trastornos de transporte de aminoácidos	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-63432016000400006	T41	toxicidad renal	1923	1938	C0595916	C0595916	N14	Conclusiones: En nuestro estudio existen diferencias significativas entre ambos tratamientos respecto a su efectividad, mostrándose el tenofovir superior. En cuanto a la seguridad renal, no hemos encontrado diferencias significativas, pero dos casos de suspensión de tratamiento por toxicidad renal con tenofovir nos llevan a concluir que la decisión de tratamiento en los pacientes con alteraciones en la función renal debería incluir un análisis individualizado de cada caso.	Afecciones túbulo-intersticiales y tubulares inducidas por fármacos y metales pesados	abstracts	train	ICD10_WIKI
S1130-63432019000200056	T23	estreñimiento	1116	1129	C0009806, C0221152	C0009806	K59.0	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Estreñimiento	abstracts	train	ICD10CM_WIKI
S1130-63432019000200056	T24	insomnio	1132	1140	C0917801	C0917801	F51.0	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Insomnio no debido a sustancia ni afección fisiológica conocida	abstracts	train	ICD10_WIKI
S1130-63432019000200056	T26	estreñimiento	1255	1268	C0009806, C0221152	C0009806	K59.0	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Estreñimiento	abstracts	train	ICD10CM_WIKI
S1130-63432019000200056	T27	fatiga	1270	1276	C0015672	C0015672	R54	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Debilidad física relacionada con edad	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-63432019000200056	T28	náuseas	1278	1285	C0027497	C0027497	R11.0	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Náuseas	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-63432019000200056	T29	vómitos	1287	1294	C0042963	C0042963	R11.10	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Vómitos, no especificados	abstracts	train	SNOMEDCT2ICD10_SPA
S1130-63432019000200056	T30	anorexia	1296	1304	C0003123, C1971624	C0003123	R63.0	Se incluyeron 30 pacientes, encontrándose diferencias estadísticamente significativas en el ítem rol emocional a las 12 semanas de tratamiento (FOLFOX 92 puntos versus XELOX 82 puntos; p = 0,036). Además, los pacientes tratados con FOLFOX presentaron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento e insomnio; mientras que los tratados con XELOX mostraron un empeoramiento clínicamente relevante en actividades cotidianas, estreñimiento, fatiga, náuseas, vómitos, anorexia y diarrea.	Anorexia	abstracts	train	ICD10_WIKI
