file_id	entity	cui	start	end	sentence	CUI	STR	CODE	SAB	is_icd
ES100642	fístula	C0016169	330	337	En el postoperatorio presentó una fístula de la anastomosis gastroyeyunal manejada de forma conservadora, con exteriorización cutánea que obligó al inicio de nutrición parenteral (NPT) sin aporte de tiamina.	C0016169	Otros trastornos especificados de la piel y del tejido subcutáneo	L98.8	SNOMEDCT2ICD10_SPA	True
ES100642	deterioro	C0684336	523	532	Al mes presentó un deterioro neurológico consistente en desorientación, bradipsiquia, tendencia al sueño, nistagmus horizontal y oftalmoparesia que obligó a su ingreso en la unidad de cuidados intensivos para realización de test intradérmico de tiamina.	C0684336	Otra estado de salud especificado	Z78.9	SNOMEDCT2ICD10_SPA	True
ES100642	desorientación	C0233407	560	574	Al mes presentó un deterioro neurológico consistente en desorientación, bradipsiquia, tendencia al sueño, nistagmus horizontal y oftalmoparesia que obligó a su ingreso en la unidad de cuidados intensivos para realización de test intradérmico de tiamina.	C0233407	Desorientación, no especificada	R41.0	ICD10CM_SPA	True
ES100642	tendencia al sueño	C0013144	590	608	Al mes presentó un deterioro neurológico consistente en desorientación, bradipsiquia, tendencia al sueño, nistagmus horizontal y oftalmoparesia que obligó a su ingreso en la unidad de cuidados intensivos para realización de test intradérmico de tiamina.	C0013144	Somnolencia	R40.0	SNOMEDCT2ICD10_SPA	True
ES100642	nistagmus horizontal	C0271385	610	630	Al mes presentó un deterioro neurológico consistente en desorientación, bradipsiquia, tendencia al sueño, nistagmus horizontal y oftalmoparesia que obligó a su ingreso en la unidad de cuidados intensivos para realización de test intradérmico de tiamina.	C0271385	Otras formas de nistagmo	H55.09	SNOMEDCT2ICD10_SPA	True
ES100650	masa	C0577559	308	312	Se realizan, entonces: a) una ecografía abdomino-pélvica que informa de la presencia de una masa de 6,5 x 5,6 cm de disposición retrouterina y que parecía depender del anejo derecho; b) una colonoscopia completa sin hallazgos; y c) una laparoscopia diagnóstica que objetiva la presencia de una masa dependiente de ciego, muy vascularizada y de superficie lisa blanquecina, con ambos anejos normales y un útero hipoplásico.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100650	masa	C0577559	510	514	Se realizan, entonces: a) una ecografía abdomino-pélvica que informa de la presencia de una masa de 6,5 x 5,6 cm de disposición retrouterina y que parecía depender del anejo derecho; b) una colonoscopia completa sin hallazgos; y c) una laparoscopia diagnóstica que objetiva la presencia de una masa dependiente de ciego, muy vascularizada y de superficie lisa blanquecina, con ambos anejos normales y un útero hipoplásico.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100650	útero hipoplásico	C0266399	620	637	Se realizan, entonces: a) una ecografía abdomino-pélvica que informa de la presencia de una masa de 6,5 x 5,6 cm de disposición retrouterina y que parecía depender del anejo derecho; b) una colonoscopia completa sin hallazgos; y c) una laparoscopia diagnóstica que objetiva la presencia de una masa dependiente de ciego, muy vascularizada y de superficie lisa blanquecina, con ambos anejos normales y un útero hipoplásico.	C0266399	Hipoplasia de útero	Q51.811	ICD10CM_SPA	True
ES100650	masa pélvica	C0347944	773	785	Remitida a nuestro servicio se realizó una tomografía axial computerizada (TAC) de abdomen y pelvis que confirmó la existencia de una masa pélvica de aspecto quístico de 11 x 8 cm, anterosuperior respecto a la vejiga y próxima a íleon terminal, que se encontraba encapsulada y sin signos de infiltración de órganos vecinos, ascitis ni adenomegalias en proximidad.	C0347944	Tumefacción, masa y bulto intraabdominales y pélvicos, localización no especificada	R19.00	SNOMEDCT2ICD10_SPA	True
ES100650	signos	C0311392	920	926	Remitida a nuestro servicio se realizó una tomografía axial computerizada (TAC) de abdomen y pelvis que confirmó la existencia de una masa pélvica de aspecto quístico de 11 x 8 cm, anterosuperior respecto a la vejiga y próxima a íleon terminal, que se encontraba encapsulada y sin signos de infiltración de órganos vecinos, ascitis ni adenomegalias en proximidad.	C0311392	Otros síntomas y signos generales	R68.89	SNOMEDCT2ICD10_SPA	True
ES100650	ascitis	C0003962	963	970	Remitida a nuestro servicio se realizó una tomografía axial computerizada (TAC) de abdomen y pelvis que confirmó la existencia de una masa pélvica de aspecto quístico de 11 x 8 cm, anterosuperior respecto a la vejiga y próxima a íleon terminal, que se encontraba encapsulada y sin signos de infiltración de órganos vecinos, ascitis ni adenomegalias en proximidad.	C0003962	Otros tipos de ascitis	R18.8	ICD10CM_SPA	True
ES100650	adenomegalias	C1504555	974	987	Remitida a nuestro servicio se realizó una tomografía axial computerizada (TAC) de abdomen y pelvis que confirmó la existencia de una masa pélvica de aspecto quístico de 11 x 8 cm, anterosuperior respecto a la vejiga y próxima a íleon terminal, que se encontraba encapsulada y sin signos de infiltración de órganos vecinos, ascitis ni adenomegalias en proximidad.	C1504555	Adenomegalia generalizada	R59.1	SNOMEDCT2ICD10_SPA	True
ES100650	mucocele apendicular	C0026684	1068	1088	Se intervino de forma electiva describiéndose la presencia de un mucocele apendicular de 12 cm de diámetro mayor sin líquido libre ni implantes en peritoneo y realizándose una ileocolectomía derecha oncológica con anastomosis ileotransversa; el postoperatorio transcurrió sin incidencias, siendo alta la paciente en el 5º día postoperatorio.	C0026684	Otras enfermedades especificadas de apéndice	K38.8	SNOMEDCT2ICD10_SPA	True
ES100650	tumor	C0027651	1506	1511	"El estudio histopatológico de la pieza evidenció un apéndice ileocecal de 9 x 5,5 cm ocupado por material mucoide, siendo informado de ""mucocele secundario a tumor mucinoso apendicular de potencial incierto de malignidad""; sin ser posible certificar el grado de invasión local por la calcificación parietal."	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100650	malignidad	C0006826	1558	1568	"El estudio histopatológico de la pieza evidenció un apéndice ileocecal de 9 x 5,5 cm ocupado por material mucoide, siendo informado de ""mucocele secundario a tumor mucinoso apendicular de potencial incierto de malignidad""; sin ser posible certificar el grado de invasión local por la calcificación parietal."	C0006826	Neoplasia maligna de localización no especificada	C80	ICD10CM_SPA	True
ES100650	calcificación	C0006663	1632	1645	"El estudio histopatológico de la pieza evidenció un apéndice ileocecal de 9 x 5,5 cm ocupado por material mucoide, siendo informado de ""mucocele secundario a tumor mucinoso apendicular de potencial incierto de malignidad""; sin ser posible certificar el grado de invasión local por la calcificación parietal."	C0006663	Otros trastornos del metabolismo del calcio	E83.59	SNOMEDCT2ICD10_SPA	True
ES100650	neoplasia	C0027651	1744	1753	Los ocho ganglios linfáticos que se aislaron de la pieza de resección estaban libres de neoplasia.	C0027651	Neoplasias de comportamiento no especificado	D49	ICD10CM_SPA	True
ES100659	diabetes	C0011849	64	72	Se presenta el caso de un varón de 43 años, con antecedentes de diabetes, que ingresa por una pancreatitis aguda alitiásica moderada.	C0011849	DIABETES MELLITUS (E08-E13)	E08-E13	ICD10CM_SPA	True
ES100659	pancreatitis aguda	C0001339	94	112	Se presenta el caso de un varón de 43 años, con antecedentes de diabetes, que ingresa por una pancreatitis aguda alitiásica moderada.	C0001339	Pancreatitis aguda, no especificada	K85.9	ICD10CM_SPA	True
ES100659	dolor agudo en hemiabdomen	C0740577	161	187	A las dos semanas, refiere dolor agudo en hemiabdomen izquierdo y náuseas, sin otros síntomas.	C0740577	Dolor abdominal no especificado	R10.9	SNOMEDCT2ICD10_SPA	True
ES100659	náuseas	C0027497	200	207	A las dos semanas, refiere dolor agudo en hemiabdomen izquierdo y náuseas, sin otros síntomas.	C0027497	Náuseas	R11.0	ICD10CM_SPA	True
ES100659	síncope	C0039070	455	462	Durante la exploración, sufre un síncope bajando el hematocrito de 40 al 21%, requiriendo trasfusión de 6 concentrados de hematíes, quedando estable.	C0039070	Síncope y colapso	R55	ICD10CM_SPA	True
ES100663	obesidad	C0028754	78	86	Presentamos el caso de una paciente de 58 años con antecedentes personales de obesidad, HTA, fibromialgia y hernia discal D3-D4.	C0028754	Obesidad, no especificada	E66.9	ICD10CM_SPA	True
ES100663	HTA	C0020538	88	91	Presentamos el caso de una paciente de 58 años con antecedentes personales de obesidad, HTA, fibromialgia y hernia discal D3-D4.	C0020538	Hipertensión esencial (primaria)	I10	ICD10CM_SPA	True
ES100663	fibromialgia	C0016053	93	105	Presentamos el caso de una paciente de 58 años con antecedentes personales de obesidad, HTA, fibromialgia y hernia discal D3-D4.	C0016053	Miositis orbitaria, órbita no especificada	H05.129	SNOMEDCT2ICD10_SPA	True
ES100663	disfagia	C0011168	316	324	"Fue estudiada en otro centro hospitalario por clínica de varios meses de evolución consistente en lumbociática rebelde a tratamiento analgésico habitual, sensación de nudo retroesternal, disfagia progresiva y pérdida de peso, donde se realiza:
- TAC cervicotoracoabdominal: observando efecto masa en tercio superior esofágico no pudiendo definir, con exactitud, su naturaleza"	C0011168	Disfagia, no especificada	R13.10	ICD10CM_SPA	True
ES100663	pérdida de peso	C1262477	338	353	"Fue estudiada en otro centro hospitalario por clínica de varios meses de evolución consistente en lumbociática rebelde a tratamiento analgésico habitual, sensación de nudo retroesternal, disfagia progresiva y pérdida de peso, donde se realiza:
- TAC cervicotoracoabdominal: observando efecto masa en tercio superior esofágico no pudiendo definir, con exactitud, su naturaleza"	C1262477	Pérdida anormal de peso	R63.4	SNOMEDCT2ICD10_SPA	True
ES100663	masa	C0577559	549	553	- Endoscopia digestiva alta: aprecia una masa de color marrón-negro en tercio superior esofágico, submucosa, no ulcerada, con intensa trama vascular	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100663	lumbalgia	C0024031	1066	1075	La paciente a su llegada presenta lumbalgia que imposibilita la deambulación, no cediendo a tratamiento opiáceo y disfagia a líquidos.	C0024031	Dolor en la parte inferior de la espalda	M54.5	ICD10CM_SPA	True
ES100663	disfagia	C0011168	1146	1154	La paciente a su llegada presenta lumbalgia que imposibilita la deambulación, no cediendo a tratamiento opiáceo y disfagia a líquidos.	C0011168	Disfagia, no especificada	R13.10	ICD10CM_SPA	True
ES100663	hepatomegalia	C0019209	1301	1314	Destaca un abdomen en el que se palpa hepatomegalia de 3 cm de diámetro y dolor muy importante a la palpación de la columna dorsal.	C0019209	Hepatomegalia, no clasificada bajo otro concepto	R16.0	ICD10CM_SPA	True
ES100663	dolor	C0030193	1337	1342	Destaca un abdomen en el que se palpa hepatomegalia de 3 cm de diámetro y dolor muy importante a la palpación de la columna dorsal.	C0030193	Dolor, no especificado	R52	ICD10CM_SPA	True
ES100663	adenopatías	C0497156	1618	1629	No se aprecian adenopatías periféricas	C0497156	Adenomegalia generalizada	R59.1	ICD10CM_SPA	True
ES100663	metástasis hepáticas	C0563490	1692	1712	- Ecografía abdominal: destaca la existencia de metástasis hepáticas en segmento IV y II de 22 y 26 mm de diámetro mayor, respectivamente.	C0563490	Neoplasia maligna secundaria de hígado y vías biliares intrahepáticas	C78.7	SNOMEDCT2ICD10_SPA	True
ES100663	metástasis hepáticas múltiples y óseas	C0153690	1974	2012	- Tomografía por emisión de positrones: captación en forma de masa tumoral en tercio superior esofágico, con implantes mesentéricos, metástasis hepáticas múltiples y óseas en esqueleto axial y periféricas	C0153690	Neoplasia maligna secundaria de hueso	C79.51	ICD10CM_SPA	True
ES100663	metástasis hepáticas	C0563490	1974	1994	- Tomografía por emisión de positrones: captación en forma de masa tumoral en tercio superior esofágico, con implantes mesentéricos, metástasis hepáticas múltiples y óseas en esqueleto axial y periféricas	C0563490	Neoplasia maligna secundaria de hígado y vías biliares intrahepáticas	C78.7	SNOMEDCT2ICD10_SPA	True
ES100663	melanoma maligno	C0025202	2071	2087	- Anatomía patológica: melanoma maligno -HMB45: (+), MELAN A: (+), CKPAN: (+)- con áreas de necrosis.	C0025202	Melanoma maligno de piel, no especificado	C43.9	SNOMEDCT2ICD10_SPA	True
ES100663	necrosis	C0151799	2140	2148	- Anatomía patológica: melanoma maligno -HMB45: (+), MELAN A: (+), CKPAN: (+)- con áreas de necrosis.	C0151799	Gangrena, no clasificada bajo otro concepto	I96	SNOMEDCT2ICD10_SPA	True
ES100686	mancha azulada	C0343042	45	59	Paciente femenina que al nacimiento presentó mancha azulada en la región nasoorbitaria derecha, la cual creció rápidamente durante el siguiente mes.	C0343042	Pediculosis debida a Pediculus humanus corporis	B85.1	SNOMEDCT2ICD10_SPA	True
ES100686	masa	C0577559	217	221	Cuando fue vista por nosotros a la edad de 6 meses, presentaba una masa pedunculada de 4 cm, que interesaba el surco nasoorbitario y dorso nasal, la niña había adquirido el hábito de mirarse la lesión y presentaba estrabismo.	C0577559	Tumefacción, masa y bulto localizados, no especificados	R22.9	SNOMEDCT2ICD10_SPA	True
ES100686	estrabismo	C0038379	364	374	Cuando fue vista por nosotros a la edad de 6 meses, presentaba una masa pedunculada de 4 cm, que interesaba el surco nasoorbitario y dorso nasal, la niña había adquirido el hábito de mirarse la lesión y presentaba estrabismo.	C0038379	Estrabismo no especificado	H50.9	ICD10CM_SPA	True
ES100686	hemangioma	C0018916	551	561	Cinco días más tarde se comenzó a tratar con inyecciones de Betametazona 4 mg intralesional, luego de 4 sesiones a intervalos de cuatro semanas, se realizo la exéresis del hemangioma fibrosado, utilizándose una incisión supracilial.	C0018916	Hemangioma de localización no especificada	D18.00	ICD10CM_SPA	True
ES100688	SMR	C0025235	241	244	Se presenta una paciente de género femenino de 24 años de edad que consulta al Servicio de Cirugía Maxilofacial del Complejo Hospitalario San José en octubre de 2006, derivado del Servicio de Dermatología del mismo centro con diagnóstico de SMR por presentar aumento de volumen del labio inferior que no ha presentado respuesta al tratamiento con corticoides intralesionales y orales.	C0025235	Enfermedades de los labios	K13.0	SNOMEDCT2ICD10_SPA	True
